url,manually_checked_api,active,error_type
http://state.gov.opendata.arcgis.com,,True,
http://statistics-cameroon.org,,True,
http://statistics.gov.my,,True,
http://steubencounty.scnygis.opendata.arcgis.com,,True,
http://stlouiscountymndata.slcgis.opendata.arcgis.com,,True,
http://stmt.pole-emploi.org,,True,
http://suche.transparenz.hamburg.de:80,,True,
http://sv2014.cvk.lv,,True,
http://talgov-delete.tlcgis.opendata.arcgis.com,,True,
http://talgovnew.tlcgis.opendata.arcgis.com,,True,
http://tdt.china.opendata.arcgis.com,,True,
http://test.ovrdc.opendata.arcgis.com,,True,
http://test.reacchpna.opendata.arcgis.com,,True,
http://tn.tnmap.opendata.arcgis.com,,True,
http://town.mooresvillenc.opendata.arcgis.com,,True,
http://townofhighriveropendata.thr.opendata.arcgis.com,,True,
http://tradestats.thedti.gov.za,,True,
http://transparency.ct.gov,,True,
http://transparency.gov.tl,,True,
http://ucanropendata.ucanr.opendata.arcgis.com,,True,
http://unesco.org,,True,
http://uppsala.esrisverige.opendata.arcgis.com,,True,
http://users.ics.forth.gr,,True,
http://uznada.uz,,True,
http://vcuriceriverscenter.vcu.opendata.arcgis.com,,True,
http://vegetation.esrieasolutions.opendata.arcgis.com,,True,
http://vicroadsopendata.vicroadsmaps.opendata.arcgis.com,,True,
http://villaonline.mitelematica.opendata.arcgis.com,,True,
http://villaonlineopendata.telematicaonline.opendata.arcgis.com,,True,
http://wi.muskego.opendata.arcgis.com,,True,
http://worldviaioneastafricaregion.gspace.opendata.arcgis.com,,True,
http://www.ab.gov.ag,,True,
http://www.agridata.tn,,True,
http://www.amskv.sepa.gov.rs,,True,
http://www.amsterdamopendata.nl,,True,
http://www.asamblea.go.cr,,True,
http://www.bbs.gov.bd,,True,
http://www.bhas.ba,,True,
http://www.bmf.gv.at,,True,
http://www.bmlfuw.gv.at,,True,
http://www.camara.sp.gov.br,,True,
http://www.cavgp.opendata.arcgis.com,,True,
http://www.cepii.fr,,True,
http://www.codigopostal.gob.pe,,True,
http://www.comprasal.gob.sv,,True,
http://www.conabio.gob.mx,,True,
http://www.data.treasury.ri.gov,,True,
http://www.data.ug,,True,
http://www.daten.bremen.de,,True,
http://www.daten.halle.de,,True,
http://www.daten.rlp.de,,True,
http://www.datiopen.it,,True,
http://www.datosabiertos.jcyl.es,,True,
http://www.datosabiertos.mendoza.gov.ar,,True,
http://www.dlrs.gov.bd,,True,
http://www.dolrm.gov.np,,True,
http://www.econ.yale.edu,,True,
http://www.ecowrex.org,,True,
http://www.education.gov.sc,,True,
http://www.eduinfo.co.uk,,True,
http://www.emisionestoxicaspr.org,,True,
http://www.epa.sa.gov.au,,True,
http://www.fairfieldoh.gov,,True,
http://www.finance.gov.ls,,True,
http://www.finance.gov.pk,,True,
http://www.finances.gov.tn,,True,
http://www.finlex.net,,True,
http://www.floridahasarighttoknow.com,,True,
http://www.gacetaoficialdebolivia.gob.bo,,True,
http://www.gdb-pur.com,,True,
http://www.geoportal.cl,,True,
http://www.geosask.ca,,True,
http://www.geovendee.fr,,True,
http://www.governoaberto.sp.gov.br,,True,
http://www.grundbuchportal.de,,True,
http://www.hnms.gr,,True,
http://www.ideam.gov.co,,True,
http://www.igeo.pt,,True,
http://www.ign.gob.gt,,True,
http://www.ima.uz,,True,
http://www.imed.gov.bd,,True,
http://www.inameh.gob.ve,,True,
http://www.inmet.gov.br,,True,
http://www.insmet.cu,,True,
http://www.iort.gov.tn,,True,
http://www.isvz.cz,,True,
http://www.katasterportal.sk,,True,
http://www.landregistry.gov.bb,,True,
http://www.liezi-xing.com,,True,
http://www.linkedopendata.gr,,True,
http://www.llf.cnrs.fr,,True,
http://www.meteo.gov.lk,,True,
http://www.meteochile.cl,,True,
http://www.metrobostondatacommon.org,,True,
http://www.mf.gov.si,,True,
http://www.mgs.md.gov,,True,
http://www.mindbigdata.com,,True,
http://www.minhap.gob.es,,True,
http://www.minjust.uz,,True,
http://www.minland.gov.bd,,True,
http://www.mizaniatouna.gov.tn,,True,
http://www.moa.gov.cy,,True,
http://www.mof.gov.bd,,True,
http://www.mofep.gov.gh,,True,
http://www.moselleinfogeo.fr,,True,
http://www.moselleopendata.fr,,True,
http://www.na.gov.pk,,True,
http://www.nbmg.unr.edu,,True,
http://www.nec.gov.bt,,True,
http://www.nosdonnees.fr,,True,
http://www.nsomalawi.mw,,True,
http://www.obfc.org.ls,,True,
http://www.observatorioagro.gob.bo:8080,,True,
http://www.oj.gob.gt,,True,
http://www.onapre.gob.ve,,True,
http://www.open.georgia.gov,,True,
http://www.openculture.gov.tn,,True,
http://www.opendata.larochelle.fr,,True,
http://www.opendata.ps,,True,
http://www.opendatahub.it,,True,
http://www.orcamentofederal.gov.br,,True,
http://www.ozon-info.at,,True,
http://www.parl.gc.ca,,True,
http://www.parlament.gov.rs,,True,
http://www.parliament.go.ke,,True,
http://www.peigeo.re,,True,
http://www.pennwatch.pa.gov,,True,
http://www.pisrs.si,,True,
http://www.pogodynka.pl,,True,
http://www.poste.tn,,True,
http://www.publicamundi.eu,,True,
http://www.punjablaws.gov.pk,,True,
http://www.receita.fazenda.gov.br,,True,
http://www.regina.ca,,True,
http://www.registre-commerce.tn,,True,
http://www.saaqis.org.za,,True,
http://www.sacgis.org,,True,
http://www.saij.gob.ar,,True,
http://www.sidra.ibge.gov.br,,True,
http://www.snb.ca,,True,
http://www.statistics.gov.lk,,True,
http://www.statistics.gov.my,,True,
http://www.stats.environnement.developpement-durable.gouv.fr,,True,
http://www.stats.gov.cn,,True,
http://www.statsethiopia.gov.et,,True,
http://www.territorio.provincia.tn.it,,True,
http://www.texastransparency.org,,True,
http://www.uzmml.uz,,True,
http://www.uznature.uz,,True,
http://www.wyoming.gov,,True,
http://www.ygk.uz,,True,
http://www1.siop.planejamento.gov.br,,True,
http://wwwstage.ogs.ny.gov,,True,
http://wyomingcounty.wycopa.opendata.arcgis.com,,True,
http://yourcitysnapshot.awcnet.opendata.arcgis.com,,True,
http://zarautz.gipuzkoairekia.eus,,True,
http://zillowhack.hud.opendata.arcgis.com,,True,
https:,,False,['HTTPS and HTTP requests failed']
https://2020census.gov,,True,
https://236ws.dpteruel.es,,True,
https://365datascience.com,,True,
https://65fm.palletsystems.pl,,True,
https://abel.opendata.center,,True,
https://abertos.xunta.gal,,True,
https://about.metservice.com,,True,
https://abrepr.org,,True,
https://academy.opendatasoft.com,,True,
https://accountability.illinois.gov,,True,
https://acl.gov,,True,
https://aclanthology.org,,True,
https://acleddata.com,,True,
https://acoss.opendatasoft.com,,True,
https://acronyms.thefreedictionary.com,,True,
https://ada.edu.au,,True,
https://adds-faa.opendata.arcgis.com,,True,
https://admin.finance.socrata.com,,True,
https://adresse.data.gouv.fr,,True,
https://afaha.zetbet-ogrodzenia.pl,,True,
https://afdc.energy.gov,,True,
https://africaopendata.org,,True,
https://agris.fao.org,,True,
https://agrobank.uz,,True,
https://ags.hawaii.gov,,True,
https://ai.googleblog.com,,True,
https://aic.ai.wu.ac.at,,True,
https://aiddata.org,,True,
https://aimi.stanford.edu,,True,
https://aims.fao.org,,True,
https://aims.gitbook.io,,True,
https://airflow.apache.org,,True,
https://airquality.moepp.gov.mk,,True,
https://aithority.com,,True,
https://aix-en-provence.opendatasoft.com,,True,
https://ak-ketchikangatewayborough.civicplus.com,,True,
https://alan-y.netlify.app,,True,
https://albany-sandbox.budget.socrata.com,,True,
https://albany.demo.socrata.com,,True,
https://algeria.opendataforafrica.org,,True,
https://altair-viz.github.io,,True,
https://alumni.edhec.edu,,True,
https://amazonaws-china.com,,True,
https://anaheimca.budget.socrata.com,,True,
https://analisis.datosabiertos.jcyl.es,,True,
https://analyticsindiamag.com,,True,
https://analyzejerseycity.opendatasoft.com,,True,
https://ands.org.au,,True,
https://angersloiremetropole.opendatasoft.com,,True,
https://anglet-opendatapaysbasque.opendatasoft.com,,True,
https://angola.opendataforafrica.org,,True,
https://anitagraser.com,,True,
https://annals-csis.org,,True,
https://annuario.comune.fi.it,,True,
https://anruopendata.opendatasoft.com,,True,
https://anticorruption.uz,,True,
https://api-docs.openprocurement.org,,True,
https://api.foodsecurityportal.org,,True,
https://api.met.no,,True,
https://api.nasa.gov,,True,
https://apievangelist.com,,True,
https://apnews.com,,True,
https://app.dealroom.co,,True,
https://app.powerbi.com,,True,
https://app.swaggerhub.com,,True,
https://appadvice.com,,True,
https://appen.com,,True,
https://apphub-esrica-apps.opendata.arcgis.com,,True,
https://apprecs.com,,True,
https://apps.apple.com,,True,
https://apps.nationalmap.gov,,True,
https://apps.odok.cz,,True,
https://apps.opendatasoft.com,,True,
https://archive.ics.uci.edu,,True,
https://arctype.com,,True,
https://arema.mx,,True,
https://ares-digitalwallonia.opendatasoft.com,,True,
https://armp.cm,,True,
https://armstat.am,,True,
https://arroma.uiowa.edu,,True,
https://artifacthub.io,,True,
https://artofservice.com.au,,True,
https://arvada.org,,True,
https://arxiv.org,,True,
https://asic.gov.au,,True,
https://ask.rks-gov.net,,True,
https://asotincountylibrary.org,,True,
https://asub.ax,,True,
https://atlas.cern,,True,
https://atmosphere.copernicus.eu,,True,
https://aur.archlinux.org,,True,
https://australiademo.opendatasoft.com,,True,
https://auvergne-rhone-alpes-dataeducation.opendatasoft.com,,True,
https://av.tib.eu,,True,
https://avoindata.prh.fi,,True,
https://aws.amazon.com,,True,
https://azure.microsoft.com,,True,
https://b2find.eudat.eu,,True,
https://bahrain.bh,,True,
https://bahrainweather.com,,True,
https://ballarat-demo-victoria.opendatasoft.com,,True,
https://banff.ca,,True,
https://barbadosweather.org,,True,
https://basemap.at,,True,
https://bazaar.eprints.org,,True,
https://beeckcenter.georgetown.edu,,True,
https://belstat.gov.by,,True,
https://benchmarkstudy.socrata.com,,True,
https://benin.opendataforafrica.org,,True,
https://benjaminobi.medium.com,,True,
https://bestat.economie.fgov.be,,True,
https://beta.avoindata.fi,,True,
https://beta.ckan.org,,True,
https://bezvody.opendata.by,,True,
https://bgd.bg,,True,
https://bgs.ac.uk,,True,
https://bhuvan.nrsc.gov.in,,True,
https://bibbase.org,,True,
https://big.ideas.aha.io,,True,
https://bigml.com,,True,
https://bilbao.net,,True,
https://bioblend.readthedocs.io,,True,
https://birdz.opendatasoft.com,,True,
https://bis.org,,True,
https://blog.core.ac.uk,,True,
https://blog.csdn.net,,True,
https://blog.floydhub.com,,True,
https://blog.google,,True,
https://blog.okfn.org,,True,
https://blog.onesaitplatform.com,,True,
https://blogs.jpcert.or.jp,,True,
https://blogs.worldbank.org,,True,
https://blogstats.wordpress.com,,True,
https://bloomington.finance.socrata.com,,True,
https://bloomington.in.gov,,True,
https://bmkg.go.id,,True,
https://boe.ca.gov,,True,
https://bologna.opendatasoft.com,,True,
https://bookdown.org,,True,
https://books.google.com,,True,
https://bora.uib.no,,True,
https://bostonopendata-boston.opendata.arcgis.com,,True,
https://botswana.opendataforafrica.org,,True,
https://bouldercolorado.gov,,True,
https://boulognebillancourt-seineouest.opendatasoft.com,,True,
https://bowdoin.libguides.com,,True,
https://boykoc.github.io,,True,
https://bpce.opendatasoft.com,,True,
https://breakingdefense.com,,True,
https://breizh.opendatasoft.com,,True,
https://bretagne-dataeducation.opendatasoft.com,,True,
https://brightdata.com,,True,
https://bristol.opendatasoft.com,,True,
https://bronx.lehman.cuny.edu,,True,
https://browse.welch.jhmi.edu,,True,
https://budjetti.vm.fi,,True,
https://bugcrowd.com,,True,
https://bugs.launchpad.net,,True,
https://burkinafaso.opendataforafrica.org,,True,
https://burundi.opendataforafrica.org,,True,
https://buyandsell.gc.ca,,True,
https://bvir.uz,,True,
https://bytemeta.vip,,True,
https://bythenumbers.sco.ca.gov,,True,
https://caboverde.opendataforafrica.org,,True,
https://cachan.opendatasoft.com,,True,
https://cache-web-live.cf.ac.uk,,True,
https://cadatacatalog.state.gov,,True,
https://calgary-odp.data.socrata.com,,True,
https://cambridgegis.github.io,,True,
https://cambridgelocalfirst.org,,True,
https://cambridgesemantics.com,,True,
https://cameroon.opendataforafrica.org,,True,
https://canwin-datahub.ad.umanitoba.ca,,True,
https://car.opendataforafrica.org,,True,
https://careerfoundry.com,,True,
https://careers.socrata.com,,True,
https://careers.uw.edu,,True,
https://carsonproperty.info,,True,
https://cartographymaster.eu,,True,
https://catalog.data.gov,,True,
https://catalogodatos.gub.uy,,True,
https://catalogue-hrm.opendata.arcgis.com,,True,
https://catalogue.dev.cioosatlantic.ca,,True,
https://catalogue.hakai.org,,True,
https://catalogue.sigloire.fr,,True,
https://cbs.gov.il,,True,
https://cbs.nl,,True,
https://cchb-lafibre64-data64.opendatasoft.com,,True,
https://cct.opencitieslab.org,,True,
https://cdc.socrata.com,,True,
https://cds.cdm.depaul.edu,,True,
https://cecgis-caenergy.opendata.arcgis.com,,True,
https://celebratingcities.data.socrata.com,,True,
https://censos.ccp.ucr.ac.cr,,True,
https://censusindia.gov.in,,True,
https://centrevaldeloire.opendatasoft.com,,True,
https://centrodedescargas.cnig.es,,True,
https://ceur-ws.org,,True,
https://cfn.umkc.edu,,True,
https://cg-hubdev-c4271-cggis.opendata.arcgis.com,,True,
https://cgn.dgu.hr,,True,
https://chad.opendataforafrica.org,,True,
https://charlottesville.org,,True,
https://chartio.com,,True,
https://chateaurouxmetropole.opendatasoft.com,,True,
https://chattanooga.gov,,True,
https://chaville-seineouest.opendatasoft.com,,True,
https://checkbooknyc.socrata.com,,True,
https://chelseama.payroll.socrata.com,,True,
https://chicago.socrata.com,,True,
https://chicagosmartlighting-chicago.opendata.arcgis.com,,True,
https://chilliwack.com,,True,
https://chm.pops.int,,True,
https://chmi.cz,,True,
https://chrisstrelioff.ws,,True,
https://cica.vugk.sk,,True,
https://cioosatlantic.ca,,True,
https://ciproza.co.za,,True,
https://citeseerx.ist.psu.edu,,True,
https://citizenconnect.littlerock.gov,,True,
https://city-tampa.opendata.arcgis.com,,True,
https://cityofmonroeoh.finance.socrata.com,,True,
https://cityofsalinas.opendatasoft.com,,True,
https://cityofws.org,,True,
https://cityonline.calgary.ca,,True,
https://civicapps.org,,True,
https://civis.opendatasoft.com,,True,
https://ckan-ecoevo.d4science.org,,True,
https://ckan-extensions.frictionlessdata.io,,True,
https://ckan.africadatahub.org,,True,
https://ckan.americaview.org,,True,
https://ckan.cabi.org,,True,
https://ckan.clarity.cismet.de,,True,
https://ckan.de,,True,
https://ckan.dev.egov.md,,True,
https://ckan.dewberryanalytics.com,,True,
https://ckan.docs.apiary.io,,True,
https://ckan.emac.gsfc.nasa.gov,,True,
https://ckan.en.softonic.com,,True,
https://ckan.github.io,,True,
https://ckan.grassroots.tools,,True,
https://ckan.iotlab.com,,True,
https://ckan.iotlab.eu,,True,
https://ckan.meghalayadataportal.com,,True,
https://ckan.odpt.org,,True,
https://ckan.org,,True,
https://ckan.publishing.service.gov.uk,,True,
https://ckan.smartenschede.nl,,True,
https://ckan.ssec.wisc.edu,,True,
https://ckan0.cf.opendata.inter.prod-toronto.ca,,True,
https://ckanprod-alma.ucar.edu,,True,
https://clan.pt,,True,
https://clarivate.com,,True,
https://clear.ml,,True,
https://clergyreport.illinoisattorneygeneral.gov,,True,
https://clermontcountyoh.finance.socrata.com,,True,
https://clermontcountyoh.payroll.socrata.com,,True,
https://clickhouse.com,,True,
https://climate.weather.gc.ca,,True,
https://cloud.csiss.gmu.edu,,True,
https://cloud.google.com,,True,
https://cloudbirst.my.opendatasoft.com,,True,
https://cloudsecurityalliance.org,,True,
https://clvplaces.appspot.com,,True,
https://cmapspublic2.ihmc.us,,True,
https://cmr-data.forest-atlas.org,,True,
https://cnav.opendatasoft.com,,True,
https://cnsee.org,,True,
https://co.lucas.oh.us,,True,
https://co2datashare.org,,True,
https://cod-data.forest-atlas.org,,True,
https://coda.io,,True,
https://code-repo.d4science.org,,True,
https://code.ornl.gov,,True,
https://codeforanchorage.opendatasoft.com,,True,
https://codeforcary.opendatasoft.com,,True,
https://codelibrary.opendatasoft.com,,True,
https://codenamu.org,,True,
https://cog-data.forest-atlas.org,,True,
https://cohesiondata.ec.europa.eu,,True,
https://cohgis-mycity.opendata.arcgis.com,,True,
https://coj.opencitieslab.org,,True,
https://collegescorecard.ed.gov,,True,
https://colombia-mintic.data.socrata.com,,True,
https://color-big-header-theme-discovery.opendatasoft.com,,True,
https://commission.europa.eu,,True,
https://commodities.globalforestwatch.org,,True,
https://commonpractice.com,,True,
https://commons.trincoll.edu,,True,
https://communicationleadership.usc.edu,,True,
https://community.bmc.com,,True,
https://community.dremio.com,,True,
https://community.fabric.microsoft.com,,True,
https://community.openspending.org,,True,
https://community.powerbi.com,,True,
https://community.rsa.com,,True,
https://community.safe.com,,True,
https://community.zapier.com,,True,
https://comoros.opendataforafrica.org,,True,
https://compassdata.swidrdc.org,,True,
https://comprar.gob.ar,,True,
https://compras.dados.gov.br,,True,
https://comptroller.nyc.gov,,True,
https://comtrade.un.org,,True,
https://connect.chattanooga.gov,,True,
https://connecticut-ctdot.opendata.arcgis.com,,True,
https://controllerdata.lacity.org,,True,
https://cookcounty.socrata.com,,True,
https://corbeil-essonnes-grandparissud.opendatasoft.com,,True,
https://cordis.europa.eu,,True,
https://corescholar.libraries.wright.edu,,True,
https://coronavirus.health.ny.gov,,True,
https://cotedivoire.opendataforafrica.org,,True,
https://covid19.colorado.gov,,True,
https://covidinfocommons.datascience.columbia.edu,,True,
https://cprm.gov.br,,True,
https://cran.r-project.org,,True,
https://cseweb.ucsd.edu,,True,
https://cso.gov.tt,,True,
https://cstx.data.socrata.com,,True,
https://ct.gov,,True,
https://ctdata.org,,True,
https://ctdatahaven.org,,True,
https://cthru.data.socrata.com,,True,
https://cthruhires.mass.gov,,True,
https://cudunkerque.opendatasoft.com,,True,
https://cugir.library.cornell.edu,,True,
https://culture.opendatasoft.com,,True,
https://cupola.gettysburg.edu,,True,
https://cyber.harvard.edu,,True,
https://cybercommons-data.hpc.okstate.edu,,True,
https://cybercommons-data.hpcc.okstate.edu,,True,
https://dadesobertes.diba.cat,,True,
https://dadesobertes.fgc.cat,,True,
https://dadesobertes.l-h.cat,,True,
https://dados.gov.br,,True,
https://dados.mg.gov.br,,True,
https://dados.pb.gov.br,,True,
https://dados.portoalegre.rs.gov.br,,True,
https://dados.rs.gov.br,,True,
https://dados.tce.rs.gov.br,,True,
https://dadosabertos.almg.gov.br,,True,
https://dadosabertos.camara.leg.br,,True,
https://dadosabertos.cnpq.br,,True,
https://dadosabertos.senado.gov.br,,True,
https://dadosabertos.tse.jus.br,,True,
https://dadosabertos.ufms.br,,True,
https://dadosjusbr.org,,True,
https://dane.imgw.pl,,True,
https://danepubliczne.gov.pl,,True,
https://dark-big-header-alternative-theme-discovery.opendatasoft.com,,True,
https://dashboard.data.gov,,True,
https://dashboardcovid.trial.opendatasoft.com,,True,
https://dasunhegoda.com,,True,
https://dat-montezumacounty.opendata.arcgis.com,,True,
https://data-airparif-asso.opendata.arcgis.com,,True,
https://data-atmo-hdf.opendata.arcgis.com,,True,
https://data-atmo-na.opendata.arcgis.com,,True,
https://data-atmo-occitanie.opendata.arcgis.com,,True,
https://data-atmoaura.opendata.arcgis.com,,True,
https://data-atmograndest.opendata.arcgis.com,,True,
https://data-atmoreunion.opendata.arcgis.com,,True,
https://data-auroraco.opendata.arcgis.com,,True,
https://data-avl.opendata.arcgis.com,,True,
https://data-bc-gis.opendata.arcgis.com,,True,
https://data-carver.opendata.arcgis.com,,True,
https://data-cd37.opendata.arcgis.com,,True,
https://data-cdot.opendata.arcgis.com,,True,
https://data-cdphe.opendata.arcgis.com,,True,
https://data-cdtfa.opendata.arcgis.com,,True,
https://data-cityofpg.opendata.arcgis.com,,True,
https://data-cochranegis.opendata.arcgis.com,,True,
https://data-covfl.opendata.arcgis.com,,True,
https://data-cuyahoga.opendata.arcgis.com,,True,
https://data-ebrgis.opendata.arcgis.com,,True,
https://data-fairfaxcountygis.opendata.arcgis.com,,True,
https://data-feminism.mitpress.mit.edu,,True,
https://data-floridaswater.opendata.arcgis.com,,True,
https://data-forestry.opendata.arcgis.com,,True,
https://data-gwadair.opendata.arcgis.com,,True,
https://data-hawa-mayotte.opendata.arcgis.com,,True,
https://data-lakecountyil.opendata.arcgis.com,,True,
https://data-ligair.opendata.arcgis.com,,True,
https://data-ltsb.opendata.arcgis.com,,True,
https://data-madininair.opendata.arcgis.com,,True,
https://data-maricopa.opendata.arcgis.com,,True,
https://data-mountainview.opendata.arcgis.com,,True,
https://data-msdis.opendata.arcgis.com,,True,
https://data-mtfwp.opendata.arcgis.com,,True,
https://data-nbmg.opendata.arcgis.com,,True,
https://data-ncdenr.opendata.arcgis.com,,True,
https://data-nctcoggis.opendata.arcgis.com,,True,
https://data-ndom.opendata.arcgis.com,,True,
https://data-nevcounty.opendata.arcgis.com,,True,
https://data-nifc.opendata.arcgis.com,,True,
https://data-northcentral.opendata.arcgis.com,,True,
https://data-ocpw.opendata.arcgis.com,,True,
https://data-osi.opendata.arcgis.com,,True,
https://data-oxnard.opendata.arcgis.com,,True,
https://data-pennshare.opendata.arcgis.com,,True,
https://data-qualitaircorse.opendata.arcgis.com,,True,
https://data-rpdny.opendata.arcgis.com,,True,
https://data-sacog.opendata.arcgis.com,,True,
https://data-sbcounty.opendata.arcgis.com,,True,
https://data-staging.ubdc.ac.uk,,True,
https://data-swfwmd.opendata.arcgis.com,,True,
https://data-test-lakecountyil.opendata.arcgis.com,,True,
https://data-uplan.opendata.arcgis.com,,True,
https://data-usdot.opendata.arcgis.com,,True,
https://data-valleywater.opendata.arcgis.com,,True,
https://data-wadnr.opendata.arcgis.com,,True,
https://data-wake.opendata.arcgis.com,,True,
https://data-wcc.opendata.arcgis.com,,True,
https://data-wutc.opendata.arcgis.com,,True,
https://data.82numerique.fr,,True,
https://data.aad.gov.au,,True,
https://data.acgov.org,,True,
https://data.agen.fr,,True,
https://data.agglo-carene.fr,,True,
https://data.airbreizh.asso.fr,,True,
https://data.airpl.org,,True,
https://data.ajman.ae,,True,
https://data.albanyny.gov,,True,
https://data.ameli.fr,,True,
https://data.amerigeoss.org,,True,
https://data.ampmetropole.fr,,True,
https://data.angers.fr,,True,
https://data.artisanat.fr,,True,
https://data.assemblee-nationale.fr,,True,
https://data.aurin.org.au,,True,
https://data.austintexas.gov,,True,
https://data.ballarat.vic.gov.au,,True,
https://data.baltimorecity.gov,,True,
https://data.bandaacehkota.go.id,,True,
https://data.bassetlaw.gov.uk,,True,
https://data.bathhacked.org,,True,
https://data.belitung.go.id,,True,
https://data.bep.be,,True,
https://data.birminghamal.gov,,True,
https://data.blois.agglopolys.fr,,True,
https://data.bloomington.in.gov,,True,
https://data.bmcc.nsw.gov.au,,True,
https://data.boston.gov,,True,
https://data.bourgesplus.fr,,True,
https://data.bretagne.bzh,,True,
https://data.bris.ac.uk,,True,
https://data.brisbane.qld.gov.au,,True,
https://data.brreg.no,,True,
https://data.bs.ch,,True,
https://data.buenosaires.gob.ar,,True,
https://data.burlingtonvt.gov,,True,
https://data.busan.go.kr,,True,
https://data.ca.gov,,True,
https://data.calgary.ca,,True,
https://data.cambridgema.gov,,True,
https://data.camden.nsw.gov.au,,True,
https://data.campbelltown.nsw.gov.au,,True,
https://data.cannes.com,,True,
https://data.capatlantique.fr,,True,
https://data.capitol.texas.gov,,True,
https://data.cascais.pt,,True,
https://data.casey.vic.gov.au,,True,
https://data.cdc.gov,,True,
https://data.census.gov,,True,
https://data.centrevaldeloire.fr,,True,
https://data.chateauroux-metropole.fr,,True,
https://data.chattlibrary.org,,True,
https://data.chhs.ca.gov,,True,
https://data.ci.newark.nj.us,,True,
https://data.cincinnati-oh.gov,,True,
https://data.cityofchicago.org,,True,
https://data.cityofdenton.com,,True,
https://data.cityofevanston.org,,True,
https://data.cityofgainesville.org,,True,
https://data.cityofmadison.com,,True,
https://data.cityofpaloalto.org,,True,
https://data.cityofpasadena.net,,True,
https://data.cityofrochester.gov,,True,
https://data.cityofsacramento.org,,True,
https://data.cityoftacoma.org,,True,
https://data.cms.gov,,True,
https://data.cnra.ca.gov,,True,
https://data.code4sa.org,,True,
https://data.colorado.gov,,True,
https://data.combs-la-ville.fr,,True,
https://data.corangamite.vic.gov.au,,True,
https://data.coudray-montceaux.fr,,True,
https://data.countygp.ab.ca,,True,
https://data.crossrail.co.uk,,True,
https://data.csiro.au,,True,
https://data.cssz.cz,,True,
https://data.cstx.gov,,True,
https://data.ct.gov,,True,
https://data.culture.gouv.fr,,True,
https://data.culturecommunication.gouv.fr,,True,
https://data.culvercity.org,,True,
https://data.datamontana.us,,True,
https://data.denvergov.org,,True,
https://data.deschutes.org,,True,
https://data.detroitmi.gov,,True,
https://data.deutschebahn.com,,True,
https://data.dide.ic.ac.uk,,True,
https://data.disl.edu,,True,
https://data.diversitydatakids.org,,True,
https://data.drees.solidarites-sante.gouv.fr,,True,
https://data.dundeecity.gov.uk,,True,
https://data.dunkerque-agglo.fr,,True,
https://data.economie.gouv.fr,,True,
https://data.ed.gov,,True,
https://data.edmonton.ca,,True,
https://data.education.gouv.fr,,True,
https://data.egov.uz,,True,
https://data.eindhoven.nl,,True,
https://data.enedis.fr,,True,
https://data.energystar.gov,,True,
https://data.england.nhs.uk,,True,
https://data.enseignementsup-recherche.gouv.fr,,True,
https://data.eqe-lab.com,,True,
https://data.erdf.fr,,True,
https://data.etiolles.fr,,True,
https://data.eurelien.fr,,True,
https://data.europa.eu,,True,
https://data.explore.star.fr,,True,
https://data.fairfieldcity.nsw.gov.au,,True,
https://data.fingal.ie,,True,
https://data.finlex.fi,,True,
https://data.fleurysurorne.fr,,True,
https://data.food.gov.uk,,True,
https://data.fortworthtexas.gov,,True,
https://data.frankston.vic.gov.au,,True,
https://data.g0vhk.io,,True,
https://data.gb.go.kr,,True,
https://data.gcis.nat.gov.tw,,True,
https://data.gent.be,,True,
https://data.gers.fr,,True,
https://data.geus.dk,,True,
https://data.gg.go.kr,,True,
https://data.gis.idaho.gov,,True,
https://data.giss.nasa.gov,,True,
https://data.glasgow.gov.uk,,True,
https://data.go.id,,True,
https://data.go.kr,,True,
https://data.go.th,,True,
https://data.goteborg.se,,True,
https://data.gouv.fr,,True,
https://data.gouv.nc,,True,
https://data.gov,,True,
https://data.gov.au,,True,
https://data.gov.be,,True,
https://data.gov.cz,,True,
https://data.gov.gr,,True,
https://data.gov.hk,,True,
https://data.gov.hr,,True,
https://data.gov.ie,,True,
https://data.gov.il,,True,
https://data.gov.in,,True,
https://data.gov.jm,,True,
https://data.gov.lv,,True,
https://data.gov.ma,,True,
https://data.gov.md,,True,
https://data.gov.ph,,True,
https://data.gov.ro,,True,
https://data.gov.rs,,True,
https://data.gov.sg,,True,
https://data.gov.sk,,True,
https://data.gov.tt,,True,
https://data.gov.tw,,True,
https://data.gov.ua,,True,
https://data.gov.uk,,True,
https://data.govt.nz,,True,
https://data.grandlyon.com,,True,
https://data.grandparissud.fr,,True,
https://data.grandpoitiers.fr,,True,
https://data.graz.gv.at,,True,
https://data.grcity.us,,True,
https://data.groningen.nl,,True,
https://data.gv.at,,True,
https://data.gv.at/katalog,CKAN,True,
https://data.halmaherautarakab.go.id,,True,
https://data.hartford.gov,,True,
https://data.haute-garonne.fr,,True,
https://data.hauts-de-france.education.gouv.fr,,True,
https://data.hawaii.gov,,True,
https://data.hawkesbury.nsw.gov.au,,True,
https://data.honolulu.gov,,True,
https://data.houstontx.gov,,True,
https://data.hrsa.gov,,True,
https://data.humdata.org,,True,
https://data.iadb.org,,True,
https://data.iau-idf.fr,,True,
https://data.idelis.fr,,True,
https://data.iledefrance-mobilites.fr,,True,
https://data.iledefrance.fr,,True,
https://data.illinois.gov,,True,
https://data.imap.maryland.gov,,True,
https://data.imf.org,,True,
https://data.indy.gov,,True,
https://data.iowa.gov,,True,
